Step,Body,PosX,PosY,VelX,VelY
1367000,0,0,0,0,0
1367000,1,-0.633083,0.329783,-16.2809,-31.346
1367000,2,-0.639243,0.768094,-22.9184,-19.0458
1367000,3,-3.12355,-4.16824,10.4484,-7.81556
1367000,4,-19.171,-1.67897,0.593556,-6.76559
1368000,0,0,0,0,0
1368000,1,-0.705747,0.106223,-5.26114,-34.9347
1368000,2,-0.778773,0.626416,-18.6912,-23.2033
1368000,3,-3.05327,-4.21989,10.5781,-7.63951
1368000,4,-19.167,-1.72419,0.609531,-6.76418
1369000,0,0,0,0,0
1369000,1,-0.70215,-0.128817,6.32601,-34.7492
1369000,2,-0.887479,0.459942,-13.7262,-26.4407
1369000,3,-2.98214,-4.27036,10.7047,-7.46131
1369000,4,-19.1629,-1.7694,0.625502,-6.76273
1370000,0,0,0,0,0
1370000,1,-0.622735,-0.349954,17.2154,-30.8149
1370000,2,-0.961071,0.275267,-8.22012,-28.6309
1370000,3,-2.91017,-4.31964,10.8284,-7.281
1370000,4,-19.1587,-1.8146,0.64147,-6.76124
1371000,0,0,0,0,0
1371000,1,-0.476202,-0.533385,26.2256,-23.5736
1371000,2,-0.996653,0.0797034,-2.39111,-29.6881
1371000,3,-2.83738,-4.3677,10.9491,-7.09865
1371000,4,-19.1543,-1.85979,0.657434,-6.75971
1372000,0,0,0,0,0
1372000,1,-0.278484,-0.659508,32.3932,-13.827
1372000,2,-0.992831,-0.119014,3.53046,-29.5714
1372000,3,-2.7638,-4.41453,11.0666,-6.91429
1372000,4,-19.1499,-1.90497,0.673395,-6.75815
1373000,0,0,0,0,0
1373000,1,-0.0509317,-0.715016,35.0757,-2.6388
1373000,2,-0.949769,-0.313029,9.31082,-28.2861
1373000,3,-2.68944,-4.46013,11.1811,-6.72798
1373000,4,-19.1453,-1.95014,0.689351,-6.75655
1374000,0,0,0,0,0
1374000,1,0.182068,-0.694254,34.0134,8.7878
1374000,2,-0.869179,-0.494677,14.722,-25.8835
1374000,3,-2.61432,-4.50448,11.2925,-6.53978
1374000,4,-19.1406,-1.9953,0.705303,-6.75491
1375000,0,0,0,0,0
1375000,1,0.395732,-0.599707,29.3459,19.2423
1375000,2,-0.754251,-0.656784,19.5508,-22.4588
1375000,3,-2.53848,-4.54756,11.4007,-6.34973
1375000,4,-19.1359,-2.04045,0.721252,-6.75323
1376000,0,0,0,0,0
1376000,1,0.567481,-0.441621,21.5864,27.6319
1376000,2,-0.609529,-0.792949,23.6068,-18.1472
1376000,3,-2.46192,-4.58936,11.5056,-6.15789
1376000,4,-19.131,-2.08559,0.737196,-6.75152
1377000,0,0,0,0,0
1377000,1,0.679254,-0.236855,11.5606,33.0882
1377000,2,-0.440732,-0.897795,26.7303,-13.1189
1377000,3,-2.38466,-4.62988,11.6074,-5.96432
1377000,4,-19.126,-2.13071,0.753136,-6.74977
1378000,0,0,0,0,0
1378000,1,0.71932,-0.00708273,0.320446,35.0485
1378000,2,-0.254527,-0.967179,28.7981,-7.57214
1378000,3,-2.30674,-4.66909,11.7059,-5.76906
1378000,4,-19.1209,-2.17582,0.769071,-6.74798
1379000,0,0,0,0,0
1379000,1,0.683445,0.223433,-10.9611,33.3079
1379000,2,-0.0582679,-0.998358,29.7284,-1.72549
1379000,3,-2.22818,-4.707,11.8011,-5.57217
1379000,4,-19.1157,-2.22092,0.785003,-6.74615
1380000,0,0,0,0,0
1380000,1,0.575327,0.430322,-21.1037,28.0393
1380000,2,0.140292,-0.990092,29.4842,4.19047
1380000,3,-2.14898,-4.74359,11.8931,-5.37371
1380000,4,-19.1104,-2.26601,0.800929,-6.74429
1381000,0,0,0,0,0
1381000,1,0.406252,0.591602,-29.0355,19.7798
1381000,2,0.333306,-0.942702,28.0746,9.94229
1381000,3,-2.06919,-4.77884,11.9816,-5.17373
1381000,4,-19.105,-2.31109,0.816851,-6.74238
1382000,0,0,0,0,0
1382000,1,0.194002,0.689981,-33.9032,9.3842
1382000,2,0.513143,-0.858047,25.5546,15.3028
1382000,3,-1.98881,-4.81275,12.0669,-4.97228
1382000,4,-19.0995,-2.35615,0.832769,-6.74044
1383000,0,0,0,0,0
1383000,1,-0.0389354,0.714724,-35.1648,-2.05534
1383000,2,0.672688,-0.739465,22.023,20.0599
1383000,3,-1.90787,-4.84531,12.1487,-4.76943
1383000,4,-19.0939,-2.4012,0.848681,-6.73847
1384000,0,0,0,0,0
1384000,1,-0.267686,0.662897,-32.6569,-13.3179
1384000,2,0.805622,-0.591633,17.6188,24.0252
1384000,3,-1.8264,-4.87651,12.2272,-4.56523
1384000,4,-19.0882,-2.44624,0.864589,-6.73645
1385000,0,0,0,0,0
1385000,1,-0.467641,0.5398,-26.6241,-23.1835
1385000,2,0.906674,-0.420391,12.5155,27.0411
1385000,3,-1.74441,-4.90634,12.3022,-4.35974
1385000,4,-19.0823,-2.49126,0.880492,-6.7344
1386000,0,0,0,0,0
1386000,1,-0.617161,0.358499,-17.7025,-30.5707
1386000,2,0.971832,-0.232507,6.9146,28.9875
1386000,3,-1.66194,-4.93479,12.3737,-4.15301
1386000,4,-19.0764,-2.53627,0.89639,-6.73231
1387000,0,0,0,0,0
1387000,1,-0.699999,0.138469,-6.85562,-34.6633
1387000,2,0.998499,-0.0354173,1.03755,29.7865
1387000,3,-1.579,-4.96186,12.4418,-3.94511
1387000,4,-19.0704,-2.58126,0.912283,-6.73018
1388000,0,0,0,0,0
1388000,1,-0.707156,-0.0965332,4.73263,-35.009
1388000,2,0.985606,0.163075,-4.88283,29.4054
1388000,3,-1.49561,-4.98753,12.5064,-3.73609
1388000,4,-19.0642,-2.62624,0.92817,-6.72802
1389000,0,0,0,0,0
1389000,1,-0.637904,-0.321112,15.7954,-31.5749
1389000,2,0.933648,0.355102,-10.6117,27.8585
1389000,3,-1.41181,-5.0118,12.5675,-3.526
1389000,4,-19.0579,-2.67121,0.944052,-6.72582
1390000,0,0,0,0,0
1390000,1,-0.499853,-0.511071,25.1303,-24.7485
1390000,2,0.844674,0.533048,-15.9214,25.2065
1390000,3,-1.32761,-5.03467,12.625,-3.31492
1390000,4,-19.0516,-2.71616,0.959929,-6.72358
1391000,0,0,0,0,0
1391000,1,-0.30804,-0.646084,31.7368,-15.2881
1391000,2,0.722201,0.689854,-20.601,21.5541
1391000,3,-1.24303,-5.05612,12.679,-3.10289
1391000,4,-19.0451,-2.7611,0.9758,-6.7213
1392000,0,0,0,0,0
1392000,1,-0.0832097,-0.711885,34.9244,-4.22945
1392000,2,0.571081,0.819295,-24.4641,17.046
1392000,3,-1.15811,-5.07615,12.7295,-2.88998
1392000,4,-19.0385,-2.80602,0.991666,-6.71899
1393000,0,0,0,0,0
1393000,1,0.150517,-0.70172,34.3796,7.23574
1393000,2,0.397305,0.916232,-27.3571,11.8612
1393000,3,-1.07286,-5.09475,12.7764,-2.67625
1393000,4,-19.0319,-2.85092,1.00753,-6.71663
1394000,0,0,0,0,0
1394000,1,0.368259,-0.616963,30.1888,17.891
1394000,2,0.207766,0.976817,-29.1648,6.2056
1394000,3,-0.987309,-5.11193,12.8197,-2.46175
1394000,4,-19.0251,-2.89581,1.02338,-6.71424
1395000,0,0,0,0,0
1395000,1,0.546998,-0.46684,22.8167,26.6216
1395000,2,0.00998373,0.998646,-29.8153,0.304087
1395000,3,-0.901482,-5.12766,12.8594,-2.24655
1395000,4,-19.0182,-2.94069,1.03923,-6.71182
1396000,0,0,0,0,0
1396000,1,0.667942,-0.267383,13.0502,32.5241
1396000,2,-0.188195,0.980857,-29.283,-5.60878
1396000,3,-0.815401,-5.14196,12.8954,-2.03071
1396000,4,-19.0112,-2.98554,1.05507,-6.70935
1397000,0,0,0,0,0
1397000,1,0.718405,-0.0397089,1.91431,34.9906
1397000,2,-0.378909,0.924161,-27.5894,-11.2981
1397000,3,-0.729091,-5.15481,12.9279,-1.81429
1397000,4,-19.0041,-3.03038,1.07091,-6.70685
1398000,0,0,0,0,0
1398000,1,0.693069,0.192151,-9.42959,33.7649
1398000,2,-0.554598,0.830815,-24.8023,-16.538
1398000,3,-0.642576,-5.16621,12.9567,-1.59734
1398000,4,-18.9969,-3.07521,1.08674,-6.70431
1399000,0,0,0,0,0
1399000,1,0.594524,0.403705,-19.7966,28.9664
1399000,2,-0.7083,0.704531,-21.033,-21.1208
1399000,3,-0.55588,-5.17616,12.9819,-1.37993
1399000,4,-18.9895,-3.12001,1.10256,-6.70174
1400000,0,0,0,0,0
1400000,1,0.433035,0.572502,-28.0939,21.0822
1400000,2,-0.833931,0.550323,-16.4315,-24.865
1400000,3,-0.469029,-5.18466,13.0035,-1.16213
1400000,4,-18.9821,-3.1648,1.11838,-6.69912
1401000,0,0,0,0,0
1401000,1,0.225555,0.68047,-33.4311,10.9253
1401000,2,-0.926523,0.374311,-11.1808,-27.623
1401000,3,-0.382045,-5.1917,13.0214,-0.943982
1401000,4,-18.9746,-3.20957,1.13419,-6.69647
1402000,0,0,0,0,0
1402000,1,-0.00596435,0.715858,-35.2172,-0.440264
1402000,2,-0.982424,0.183474,-5.48952,-29.2862
1402000,3,-0.294954,-5.19728,13.0356,-0.72556
1402000,4,-18.967,-3.25433,1.15,-6.69378
1403000,0,0,0,0,0
1403000,1,-0.236828,0.674586,-33.2316,-11.8041
1403000,2,-0.999433,-0.0146276,0.416806,-29.7896
1403000,3,-0.20778,-5.2014,13.0462,-0.506922
1403000,4,-18.9592,-3.29906,1.1658,-6.69106
1404000,0,0,0,0,0
1404000,1,-0.442219,0.5608,-27.6608,-21.9373
1404000,2,-0.976893,-0.212153,6.3044,-29.1143
1404000,3,-0.120548,-5.20406,13.0531,-0.288129
1404000,4,-18.9514,-3.34378,1.18159,-6.6883
1405000,0,0,0,0,0
1405000,1,-0.599911,0.386542,-19.0884,-29.7292
1405000,2,-0.915711,-0.401287,11.9406,-27.2877
1405000,3,-0.0332823,-5.20525,13.0563,-0.0692436
1405000,4,-18.9434,-3.38848,1.19738,-6.6855
1406000,0,0,0,0,0
1406000,1,-0.692765,0.170514,-8.43869,-34.3184
1406000,2,-0.818317,-0.574556,17.1028,-24.3829
1406000,3,0.0539931,-5.20498,13.0559,0.149674
1406000,4,-18.9354,-3.43316,1.21316,-6.68266
1407000,0,0,0,0,0
1407000,1,-0.710681,-0.0639597,3.12607,-35.1968
1407000,2,-0.688575,-0.725113,21.5877,-20.5151
1407000,3,0.141253,-5.20325,13.0518,0.368561
1407000,4,-18.9272,-3.47782,1.22893,-6.67978
1408000,0,0,0,0,0
1408000,1,-0.651757,-0.291524,14.34,-32.2717
1408000,2,-0.531618,-0.847015,25.2184,-15.8374
1408000,3,0.228474,-5.20005,13.044,0.587356
1408000,4,-18.9189,-3.52246,1.24469,-6.67687
1409000,0,0,0,0,0
1409000,1,-0.522486,-0.487637,23.982,-25.8754
1409000,2,-0.353654,-0.935449,27.8522,-10.5348
1409000,3,0.31563,-5.1954,13.0325,0.805999
1409000,4,-18.9106,-3.56708,1.26045,-6.67392
1410000,0,0,0,0,0
1410000,1,-0.336977,-0.631284,31.0156,-16.7209
1410000,2,-0.161718,-0.986926,29.3853,-4.81642
1410000,3,0.402697,-5.18928,13.0174,1.02443
1410000,4,-18.9021,-3.61168,1.2762,-6.67094
1411000,0,0,0,0,0
1411000,1,-0.115324,-0.707259,34.7028,-5.81361
1411000,2,0.0366073,-0.999415,29.7575,1.0921
1411000,3,0.489652,-5.1817,12.9987,1.24258
1411000,4,-18.8935,-3.65627,1.29195,-6.66791
1412000,0,0,0,0,0
1412000,1,0.118661,-0.707724,34.6772,5.66766
1412000,2,0.233486,-0.972422,28.9539,6.95775
1412000,3,0.576468,-5.17267,12.9762,1.46039
1412000,4,-18.8848,-3.70083,1.30769,-6.66485
1413000,0,0,0,0,0
1413000,1,0.340046,-0.632936,30.9713,16.5023
1413000,2,0.421139,-0.907009,27.0063,12.5492
1413000,3,0.663123,-5.16218,12.9502,1.67781
1413000,4,-18.876,-3.74537,1.32341,-6.66175
1414000,0,0,0,0,0
1414000,1,0.525418,-0.491089,24.0012,25.5559
1414000,2,0.592151,-0.805756,23.991,17.6456
1414000,3,0.749591,-5.15024,12.9204,1.89476
1414000,4,-18.8671,-3.78989,1.33914,-6.65862
1415000,0,0,0,0,0
1415000,1,0.65529,-0.297357,14.5138,31.8916
1415000,2,0.739758,-0.672659,20.0268,22.0457
1415000,3,0.835848,-5.13685,12.8871,2.1112
1415000,4,-18.8581,-3.83439,1.35485,-6.65545
1416000,0,0,0,0,0
1416000,1,0.716054,-0.0722631,3.50599,34.8583
1416000,2,0.858119,-0.512969,15.2695,25.5754
1416000,3,0.92187,-5.12202,12.8501,2.32705
1416000,4,-18.849,-3.87886,1.37056,-6.65224
1417000,0,0,0,0,0
1417000,1,0.701327,0.160446,-7.87511,34.1496
1417000,2,0.942544,-0.332996,9.90673,28.0946
1417000,3,1.00763,-5.10574,12.8095,2.54226
1417000,4,-18.8398,-3.92332,1.38626,-6.64899
1418000,0,0,0,0,0
1418000,1,0.612589,0.376214,-18.4431,29.8322
1418000,2,0.989683,-0.139851,4.15008,29.5031
1418000,3,1.09311,-5.08803,12.7653,2.75677
1418000,4,-18.8305,-3.96775,1.40195,-6.64571
1419000,0,0,0,0,0
1419000,1,0.459062,0.552178,-27.0871,22.3421
1419000,2,0.997656,0.0588261,-1.77297,29.7443
1419000,3,1.17828,-5.06889,12.7175,2.97051
1419000,4,-18.821,-4.01217,1.41763,-6.64239
1420000,0,0,0,0,0
1420000,1,0.256829,0.669529,-32.8829,12.4484
1420000,2,0.966132,0.255173,-7.62807,28.8079
1420000,3,1.26312,-5.04832,12.6661,3.18342
1420000,4,-18.8115,-4.05656,1.43331,-6.63903
1421000,0,0,0,0,0
1421000,1,0.0272477,0.715533,-35.1918,1.18384
1421000,2,0.896345,0.441412,-13.1832,26.73
1421000,3,1.34761,-5.02633,12.6112,3.39546
1421000,4,-18.8019,-4.10092,1.44897,-6.63564
1422000,0,0,0,0,0
1422000,1,-0.205231,0.684963,-33.7366,-10.2557
1422000,2,0.791047,0.610161,-18.2179,23.5922
1422000,3,1.43171,-5.00293,12.5527,3.60655
1422000,4,-18.7921,-4.14527,1.46463,-6.63221
1423000,0,0,0,0,0
1423000,1,-0.415641,0.580794,-28.6439,-20.6353
1423000,2,0.654398,0.754727,-22.532,19.5183
1423000,3,1.51542,-4.97812,12.4906,3.81663
1423000,4,-18.7823,-4.18959,1.48028,-6.62874
1424000,0,0,0,0,0
1424000,1,-0.581219,0.414002,-20.4429,-28.8183
1424000,2,0.491807,0.869372,-25.954,14.6693
1424000,3,1.59869,-4.95191,12.4251,4.02565
1424000,4,-18.7724,-4.23389,1.49593,-6.62523
1425000,0,0,0,0,0
1425000,1,-0.68396,0.20246,-10.0149,-33.8991
1425000,2,0.309714,0.949541,-28.3475,9.2375
1425000,3,1.68152,-4.9243,12.356,4.23355
1425000,4,-18.7623,-4.27816,1.51156,-6.62169
1426000,0,0,0,0,0
1426000,1,-0.712671,-0.0309939,1.5025,-35.3133
1426000,2,0.115338,0.992048,-29.6169,3.43841
1426000,3,1.76387,-4.89531,12.2835,4.44027
1426000,4,-18.7522,-4.32241,1.52719,-6.61811
1427000,0,0,0,0,0
1427000,1,-0.66426,-0.261099,12.8469,-32.9075
1427000,2,-0.0836131,0.995203,-29.7117,-2.49764
1427000,3,1.84573,-4.86494,12.2075,4.64575
1427000,4,-18.7419,-4.36664,1.54281,-6.6145
1428000,0,0,0,0,0
1428000,1,-0.544078,-0.463005,22.7799,-26.9564
1428000,2,-0.279247,0.958878,-28.6277,-8.33476
1428000,3,1.92707,-4.8332,12.1281,4.84994
1428000,4,-18.7315,-4.41084,1.55841,-6.61084
1429000,0,0,0,0,0
1429000,1,-0.365269,-0.615041,30.2302,-18.1262
1429000,2,-0.463803,0.884514,-26.4082,-13.841
1429000,3,2.00786,-4.80011,12.0452,5.05277
1429000,4,-18.7211,-4.45502,1.57401,-6.60715
1430000,0,0,0,0,0
1430000,1,-0.14724,-0.701074,34.4126,-7.39035
1430000,2,-0.629962,0.775064,-23.1415,-18.7976
1430000,3,2.08809,-4.76566,11.959,5.25418
1430000,4,-18.7105,-4.49917,1.58961,-6.60343
1431000,0,0,0,0,0
1431000,1,0.0865441,-0.712185,34.907,4.08709
1431000,2,-0.771136,0.634874,-18.9577,-23.008
1431000,3,2.16773,-4.72987,11.8694,5.45413
1431000,4,-18.6998,-4.5433,1.60519,-6.59966
1432000,0,0,0,0,0
1432000,1,0.311138,-0.647512,31.6924,15.0826
1432000,2,-0.881732,0.469508,-14.0233,-26.3051
1432000,3,2.24677,-4.69274,11.7764,5.65255
1432000,4,-18.689,-4.5874,1.62076,-6.59586
1433000,0,0,0,0,0
1433000,1,0.502768,-0.514204,25.1357,24.4429
1433000,2,-0.957375,0.28553,-8.53436,-28.5587
1433000,3,2.32517,-4.6543,11.6801,5.84939
1433000,4,-18.6781,-4.63148,1.63632,-6.59203
1434000,0,0,0,0,0
1434000,1,0.641284,-0.326559,15.9432,31.1991
1434000,2,-0.995078,0.0902341,-2.70908,-29.6799
1434000,3,2.40291,-4.61455,11.5805,6.0446
1434000,4,-18.6671,-4.67553,1.65188,-6.58815
1435000,0,0,0,0,0
1435000,1,0.712182,-0.104476,5.08252,34.6579
1435000,2,-0.993358,-0.108637,3.22148,-29.6252
1435000,3,2.47998,-4.57349,11.4777,6.23811
1435000,4,-18.6561,-4.71956,1.66743,-6.58424
1436000,0,0,0,0,0
1436000,1,0.708033,0.128615,-6.31435,34.4637
1436000,2,-0.952299,-0.303208,9.02233,-28.3975
1436000,3,2.55635,-4.53115,11.3716,6.42988
1436000,4,-18.6449,-4.76356,1.68296,-6.5803
1437000,0,0,0,0,0
1437000,1,0.629219,0.348135,-17.0611,30.6314
1437000,2,-0.87354,-0.485777,14.464,-26.0463
1437000,3,2.632,-4.48754,11.2623,6.61984
1437000,4,-18.6336,-4.80753,1.69849,-6.57631
1438000,0,0,0,0,0
1438000,1,0.483915,0.530853,-26.0311,23.5467
1438000,2,-0.760212,-0.649124,19.3314,-22.6654
1438000,3,2.70691,-4.44266,11.1499,6.80795
1438000,4,-18.6221,-4.85147,1.71401,-6.57229
1439000,0,0,0,0,0
1439000,1,0.287317,0.657277,-32.2688,13.9345
1439000,2,-0.616809,-0.786793,23.4326,-18.3892
1439000,3,2.78105,-4.39653,11.0343,6.99415
1439000,4,-18.6106,-4.89539,1.72951,-6.56824
1440000,0,0,0,0,0
1440000,1,0.0601515,0.713725,-35.0905,2.79455
1440000,2,-0.449011,-0.893349,26.6061,-13.387
1440000,3,2.85442,-4.34916,10.9156,7.17839
1440000,4,-18.599,-4.93929,1.74501,-6.56414
1441000,0,0,0,0,0
1441000,1,-0.173427,0.693856,-34.1645,-8.69417
1441000,2,-0.263461,-0.964586,28.727,-7.85703
1441000,3,2.92698,-4.30056,10.7938,7.36061
1441000,4,-18.5873,-4.98315,1.7605,-6.56001
1442000,0,0,0,0,0
1442000,1,-0.388363,0.599478,-29.5586,-19.2946
1442000,2,-0.0674949,-0.997699,29.7121,-2.01763
1442000,3,2.99871,-4.25076,10.6689,7.54077
1442000,4,-18.5755,-5.02699,1.77598,-6.55585
1443000,0,0,0,0,0
1443000,1,-0.561423,0.440486,-21.7462,-27.8474
1443000,2,0.13114,-0.991384,29.5229,3.90061
1443000,3,3.0696,-4.19975,10.5411,7.71882
1443000,4,-18.5636,-5.07079,1.79145,-6.55164
1444000,0,0,0,0,0
1444000,1,-0.673786,0.233883,-11.5637,-33.406
1444000,2,0.324594,-0.945897,28.1672,9.66416
1444000,3,3.13963,-4.14757,10.4102,7.8947
1444000,4,-18.5515,-5.11457,1.80691,-6.54741
1445000,0,0,0,0,0
1445000,1,-0.713198,0.00196111,-0.120567,-35.3519
1445000,2,0.505224,-0.863037,25.6987,15.0457
1445000,3,3.20877,-4.09422,10.2765,8.06836
1445000,4,-18.5394,-5.15833,1.82236,-6.54313
1446000,0,0,0,0,0
1446000,1,-0.675385,-0.230177,11.3283,-33.4709
1446000,2,0.665893,-0.746078,22.2146,19.8328
1446000,3,3.27701,-4.03971,10.1398,8.23976
1446000,4,-18.5272,-5.20205,1.8378,-6.53882
1447000,0,0,0,0,0
1447000,1,-0.564539,-0.437435,21.5305,-27.979
1447000,2,0.800251,-0.59964,17.8523,23.8366
1447000,3,3.34432,-3.98406,10.0003,8.40884
1447000,4,-18.5148,-5.24574,1.85322,-6.53447
1448000,0,0,0,0,0
1448000,1,-0.392803,-0.597531,29.3821,-19.4928
1448000,2,0.902985,-0.429507,12.7839,26.899
1448000,3,3.41069,-3.9273,9.8579,8.57557
1448000,4,-18.5024,-5.28941,1.86864,-6.53008
1449000,0,0,0,0,0
1449000,1,-0.178847,-0.693438,34.0519,-8.95101
1449000,2,0.97003,-0.242399,7.20921,28.8986
1449000,3,3.47611,-3.86942,9.71276,8.73988
1449000,4,-18.4899,-5.33304,1.88405,-6.52566
1450000,0,0,0,0,0
1450000,1,0.054262,-0.715167,35.0663,2.49937
1450000,2,0.998726,-0.0457106,1.34812,29.756
1450000,3,3.54054,-3.81046,9.56488,8.90174
1450000,4,-18.4772,-5.37665,1.89945,-6.5212
1451000,0,0,0,0,0
1451000,1,0.281612,-0.660731,32.3497,13.6342
1451000,2,0.98793,0.152784,-4.56791,29.4369
1451000,3,3.60397,-3.75042,9.4143,9.06109
1451000,4,-18.4645,-5.42023,1.91483,-6.51671
1452000,0,0,0,0,0
1452000,1,0.479111,-0.536216,26.2189,23.2828
1452000,2,0.938057,0.345233,-10.305,27.9531
1452000,3,3.66639,-3.68933,9.26106,9.2179
1452000,4,-18.4516,-5.46377,1.93021,-6.51218
1453000,0,0,0,0,0
1453000,1,0.625984,-0.355022,17.3383,30.4458
1453000,2,0.851068,0.52402,-15.6362,25.3627
1453000,3,3.72778,-3.62719,9.10521,9.37212
1453000,4,-18.4387,-5.50729,1.94557,-6.50761
1454000,0,0,0,0,0
1454000,1,0.706855,-0.136387,6.64545,34.3884
1454000,2,0.730394,0.682064,-20.3502,21.7673
1454000,3,3.78811,-3.56404,8.94678,9.5237
1454000,4,-18.4256,-5.55077,1.96093,-6.50301
1455000,0,0,0,0,0
1455000,1,0.713268,0.0966142,-4.74457,34.7071
1455000,2,0.580801,0.8131,-24.2599,17.3087
1455000,3,3.84738,-3.49988,8.78583,9.67261
1455000,4,-18.4124,-5.59423,1.97627,-6.49837
1456000,0,0,0,0,0
1456000,1,0.644513,0.319428,-15.6475,31.3655
1456000,2,0.408205,0.91193,-27.2098,12.163
1456000,3,3.90557,-3.43473,8.62239,9.81879
1456000,4,-18.3992,-5.63765,1.9916,-6.49369
1457000,0,0,0,0,0
1457000,1,0.507714,0.508505,-24.9231,24.6991
1457000,2,0.219438,0.974628,-29.0824,6.53369
1457000,3,3.96265,-3.36862,8.45652,9.96222
1457000,4,-18.3858,-5.68104,2.00692,-6.48898
1458000,0,0,0,0,0
1458000,1,0.317155,0.643715,-31.5872,15.388
1458000,2,0.0219745,0.998698,-29.8027,0.643897
1458000,3,4.01862,-3.30155,8.28826,10.1028
1458000,4,-18.3724,-5.7244,2.02223,-6.48423
1459000,0,0,0,0,0
1459000,1,0.0928887,0.710469,-34.9135,4.39723
1459000,2,-0.176358,0.983176,-29.3416,-5.27282
1459000,3,4.07345,-3.23356,8.11765,10.2406
1459000,4,-18.3588,-5.76773,2.03753,-6.47945
1460000,0,0,0,0,0
1460000,1,-0.14128,0.701336,-34.5175,-7.11402
1460000,2,-0.367697,0.928669,-27.7169,-10.9816
1460000,3,4.12713,-3.16465,7.94476,10.3755
1460000,4,-18.3451,-5.81102,2.05282,-6.47463
1461000,0,0,0,0,0
1461000,1,-0.360272,0.61696,-30.4087,-17.9099
1461000,2,-0.544453,0.837333,-24.9927,-16.2556
1461000,3,4.17966,-3.09485,7.76961,10.5075
1461000,4,-18.3313,-5.85429,2.06809,-6.46977
1462000,0,0,0,0,0
1462000,1,-0.540442,0.466132,-23.004,-26.8123
1462000,2,-0.699613,0.712786,-21.2771,-20.8854
1462000,3,4.231,-3.02418,7.59228,10.6365
1462000,4,-18.3175,-5.89752,2.08336,-6.46488
1463000,0,0,0,0,0
1463000,1,-0.662205,0.264943,-13.0923,-32.8367
1463000,2,-0.827022,0.559965,-16.7174,-24.6868
1463000,3,4.28115,-2.95266,7.41279,10.7625
1463000,4,-18.3035,-5.94072,2.09861,-6.45995
1464000,0,0,0,0,0
1464000,1,-0.712275,0.0350764,-1.75113,-35.3121
1464000,2,-0.921628,0.384934,-11.4949,-27.5089
1464000,3,4.3301,-2.88031,7.23121,10.8855
1464000,4,-18.2894,-5.98388,2.11385,-6.45499
1465000,0,0,0,0,0
1465000,1,-0.6852,-0.198591,9.77584,-33.9637
1465000,2,-0.979681,0.194634,-5.81704,-29.2398
1465000,3,4.37782,-2.80714,7.04759,11.0055
1465000,4,-18.2752,-6.02701,2.12908,-6.44999
1466000,0,0,0,0,0
1466000,1,-0.583991,-0.41078,20.2259,-28.9474
1466000,2,-0.998884,-0.00338462,0.0905917,-29.8109
1466000,3,4.42431,-2.73318,6.86197,11.1223
1466000,4,-18.2609,-6.07011,2.1443,-6.44495
1467000,0,0,0,0,0
1467000,1,-0.419746,-0.578647,28.4651,-20.8274
1467000,2,-0.978481,-0.20127,5.99341,-29.2001
1467000,3,4.46956,-2.65845,6.67442,11.236
1467000,4,-18.2466,-6.11317,2.1595,-6.43988
1468000,0,0,0,0,0
1468000,1,-0.210347,-0.684296,33.6171,-10.5045
1468000,2,-0.919291,-0.391178,11.6572,-27.4321
1468000,3,4.51354,-2.58297,6.48497,11.3465
1468000,4,-18.2321,-6.1562,2.1747,-6.43477
1469000,0,0,0,0,0
1469000,1,0.0215961,-0.716676,35.1546,0.894943
1469000,2,-0.82367,-0.565586,16.8575,-24.5777
1469000,3,4.55625,-2.50677,6.2937,11.4539
1469000,4,-18.2175,-6.1992,2.18988,-6.42962
1470000,0,0,0,0,0
1470000,1,0.251257,-0.67266,32.9461,12.1483
1470000,2,-0.695417,-0.717588,21.3884,-20.7507
1470000,3,4.59768,-2.42985,6.10064,11.558
1470000,4,-18.2028,-6.24216,2.20504,-6.42444
1471000,0,0,0,0,0
1471000,1,0.454269,-0.557246,27.2564,22.0695
1471000,2,-0.539622,-0.841172,25.0709,-16.1033
1471000,3,4.63781,-2.35226,5.90586,11.6588
1471000,4,-18.188,-6.28509,2.2202,-6.41923
1472000,0,0,0,0,0
1472000,1,0.609253,-0.382896,18.7064,29.6288
1472000,2,-0.362461,-0.931454,27.7599,-10.82
1472000,3,4.67663,-2.274,5.70941,11.7564
1472000,4,-18.1731,-6.32798,2.23535,-6.41398
1473000,0,0,0,0,0
1473000,1,0.699984,-0.168154,8.20166,34.0506
1473000,2,-0.170954,-0.984873,29.3494,-5.11028
1473000,3,4.71413,-2.19509,5.51134,11.8507
1473000,4,-18.1581,-6.37084,2.25048,-6.40869
1474000,0,0,0,0,0
1474000,1,0.716984,0.0643013,-3.16093,34.8832
1474000,2,0.0273196,-0.999326,29.7775,0.799829
1474000,3,4.7503,-2.11557,5.31172,11.9416
1474000,4,-18.143,-6.41366,2.2656,-6.40337
1475000,0,0,0,0,0
1475000,1,0.658448,0.289978,-14.2003,32.039
1475000,2,0.224514,-0.974254,29.0279,6.67663
1475000,3,4.78514,-2.03545,5.11059,12.0291
1475000,4,-18.1278,-6.45644,2.2807,-6.39801
1476000,0,0,0,0,0
1476000,1,0.530439,0.485047,-23.764,25.8031
1476000,2,0.412833,-0.910658,27.1308,12.288
1476000,3,4.81862,-1.95476,4.90802,12.1133
1476000,4,-18.1125,-6.49919,2.2958,-6.39261
1477000,0,0,0,0,0
1477000,1,0.346307,0.628775,-30.8408,16.8104
